Year,FileName,Title,Citation Count
2008,2008_13_9,An institutional postdoctoral research training program: predictors of publication rate and federal funding success of its graduates.,16
2008,2008_13_10,Does it pay to have a “bigwig” as a co?author?,15
2008,2008_14_1,How long should an astronomical paper be to increase its Impact?,14
2008,2008_14_2,Bibliometric research in occupational health,15
2008,2008_14_3,H?index and impact factors: assessing the clinical impact of researchers and specialist journals,15
2008,2008_14_4,An Analysis and evaluation of existing methods and indicators for quality assessment of scientific publications,13
2008,2008_14_5,?? h-?????????????,49
2008,2008_14_6,Weed research: is it delivering what it should?,19
2008,2008_14_7,Garfield's demon and “surprising” or “unexpected” results in science,15
2008,2008_14_8,Evaluating Greek departments of computer science & engineering using bibliometric indices,14
2008,2008_14_9,The use of citation indicators to identify and support high-quality research in Poland,15
2008,2008_14_10,An analysis of the abstracts presented at the annual meetings of the Society for Neuroscience from 2001 to 2006,13
2008,2008_15_1,Du mauvais usage de faux indicateurs,42
2008,2008_15_2,?? CSSCI ?? ???????? h ?????????,45
2008,2008_15_3,The h-index of a conglomerate,12
2008,2008_15_4,Some problems of musical texts.,13
2008,2008_15_5,Journal impact factor and its importance for AFP,16
2008,2008_15_6,The Hirsch family of bibliometric indices as an improved measure of IS academic journal impact,14
2008,2008_15_7,Thh-index and medical physics,11
2008,2008_15_8,Scientific research in Bangladesh and a comparison with India and Pakistan,10
2008,2008_15_9,Journals as constituents of scientific discourse: economic heterodoxy,12
2008,2008_15_10,The influence of merging on h-type indices,11
2008,2008_16_1,A construç?o da teoria institucional nos estudos organizacionais no Brasil: o período 1993-2007,0
2008,2008_16_2,Anreize im Wissenschaftssystem,36
2008,2008_16_3,h ??????????????,32
2008,2008_16_4,Research paper citation record keeping: It is not for wimps,10
2008,2008_16_5,The most cited intelligent systems articles,11
2008,2008_16_6,New exploratory work of evaluating a researcher's output,11
2008,2008_16_7,Estudio bibliométrico de la Revista de Psicología de la Universidad Nacional de La Plata: 1964-1983,31
2008,2008_16_8,"Los índices H, G y R: su uso para identificar autores líderes en el área de la comunicación durante el período 2001-2006",29
2008,2008_16_9,?????????????,31
2008,2008_16_10,Max Planck—a conservative revolutionary,10
2008,2008_17_1,On superconductivity and superfluidity: a scientific autobiography,4
2008,2008_17_2,Changing the challenge: measure what makes you better and be better at what you measure,9
2008,2008_17_3,Productividad y visibilidad de los neurocientíficos cubanos: estudio bibliométrico del período 2001-2005,27
2008,2008_17_4,h ???????????——?????????????,24
2008,2008_17_5,Julkaisukäytännöt eri tieteenaloilla,24
2008,2008_17_6,The influence of the broadness of a query of a topic on its h?index: models and examples of the h?index of n?grams,9
2008,2008_17_7,How should research performances be measures? Evidence from rankings of academic economists,8
2008,2008_17_8,"C-index: trust depth, trust breadth, and a collective trust measurement",8
2008,2008_17_9,Literatura científica de autores españoles sobre análisis de citas y factor de impacto en Biomedicina (1981-2005),21
2008,2008_17_10,?? SCI ??? h ?????????,21
2008,2008_18_1,Max Born and his legacy to condensed matter physics,8
2008,2008_18_2,Exploration and evaluation of citation networks,7
2008,2008_18_3,The effect of scholarly communication practices on engagement with open access: An Australian study of three disciplines,7
2008,2008_18_4,??????????????????,19
2008,2008_18_5,Eine invariante Bewertung wirtschaftswissenschaftlicher Fachzeitschriften,17
2008,2008_18_6,Bilimsel yay?nlar?n de?erlendirilmesi: h-endeksi ve Türkiye'nin performans?,21
2008,2008_18_7,Comparison of Journal Citation Reports and Scopus Impact Factors for ecology and environmental sciences journal,6
2008,2008_18_8,Publication productivity in geriatrics: 1995–2006,6
2008,2008_18_9,A service-oriented infrastructure for early citation management,6
2008,2008_18_10,Assessing scholarly influence: Proposing new metrics,7
2008,2008_19_1,SDSIrep: A reputation system based on SDSI,6
2008,2008_19_2,Performance measurement of national R&D organisations using analytic hierarchy process: a case of India,6
2008,2008_19_3,On material transfer agreements and visibility of researchers in biotechnology,6
2008,2008_19_4,??????????????????????????,15
2008,2008_19_5,Comportamiento de los estudiantes de medicina en la búsqueda de información en Internet,6
2008,2008_19_6,H ???????????????,13
2008,2008_19_7,????????? h ?????,11
2008,2008_19_8,Sur l'usage récent des indicateurs bibliométriques comme outil d'évaluation de la recherche scientifique,13
2008,2008_19_9,"Leer y escribir en la web social: uso de blogs, wikis y multimedia compartida en educación",14
2008,2008_20_1,A scientometric analysis of recent aerospace research,6
2008,2008_20_2,Metrics of science,5
2008,2008_20_3,The Hirsch Index and measuring the quality of scientific papers,5
2008,2008_20_4,Using Bibliographic Knowledge for Ranking in Scientific Publication Databases.,5
2008,2008_20_5,A node aggregation strategy to reduce complexity of network visualization using semantic substrates,5
2008,2008_20_6,Why publish?,6
2008,2008_20_7,Autonomic management of hybrid sensor grid systems and applications,5
2008,2008_20_8,Increasing impact of scholarly journal articles: Practical strategies librarians can share,5
2008,2008_20_9,visualizing & exploring networks using semantic substrates,2
2008,2008_20_10,Índice-h de universidades chilenas líderes en investigación y su relación con rankings basados en la percepción de su prestigio,10
2008,2008_21_1,Una aproximació bibliomètrica a la recerca en literatura catalana,9
2008,2008_21_2,????????????????????,10
2008,2008_21_3,Acimed en Scholar Google: un análisis de citas de la Revista Cubana de los Profesionales de la Información y la Comunicación en la Salud,14
2008,2008_21_4,Re-interpretation of 'influence weight'as a citation-based Index of New Knowledge (INK),4
2008,2008_21_5,Another h-type index for institutional evaluation,4
2008,2008_21_6,"Ranking journals, conferences and authors in computer graphics: a fuzzy reasoning",4
2008,2008_21_7,How do we ask for money?,24
2008,2008_21_8,h ???????????,9
2008,2008_22_1,On the Robustness of the h-index: a mathematical approach,8
2008,2008_22_2,????????????????????,7
2008,2008_22_3,Ranking e valutazione: il caso delle classifiche delle università,11
2008,2008_22_4,?? h ????????,8
2008,2008_22_5,Indicadores basados en análisis de citas para la caracterización de las neurociencias cubanas,8
2008,2008_22_6,Using citation analysis methods to assess the influence of STEM education evaluation,3
2008,2008_22_7,Doctoral Research at Mahatma Gandhi University 1983-2008: a Bibliometric Analysis,3
2008,2008_22_8,Should crop scientists consider a journal's impact factor in deciding where to publish?,3
2008,2008_22_9,Social communities detection in Enron corpus using h-Index,3
2008,2008_23_1,Hirsch-index for winners of TIAFT's mid-career achievement award,4
2008,2008_23_2,The extent of influence: an alternative approach to identifying dominant contributors to a discipline's literature,4
2008,2008_23_3,"Development and implementation of an institutional repository within a science, engineering and technology (SET) environment",3
2008,2008_23_4,Use of Hirsch Index for Measuring the Impact of IS Academic Research and Journals,4
2008,2008_23_5,Mining social documents and networks,4
2008,2008_23_6,Do you want to be counted or subject to a light touch? Research assessment in the UK and the social sciences—continued,3
2008,2008_23_7,"Repérage de citations, classification des styles de discours rapporté et identification des constituants citationnels en écrits journalistiques",6
2008,2008_23_8,?????????????????,7
2008,2008_23_9,?????????????????????,7
2008,2008_23_10,Le XXI e siècle sera neuropsychologique ou ne sera pas!,0
2008,2008_24_1,Der Erfolg von Forschungsprojekten,5
2008,2008_24_2,H-index ????????????,5
2008,2008_24_3,Ciencia e Imaginología: Análisis cuantitativo de la investigación radiológica,7
2008,2008_24_4,Towards a unified architecture of knowledge management system for a research institute,4
2008,2008_24_5,Indicatori bibliometrici e sociologia italiana,4
2008,2008_24_6,???????? ??????????? ? ???????????? ? ???????? (?? ??????? ?????????? ???????????? ???),4
2008,2008_24_7,Citation patterns in open access journals,2
2008,2008_24_8,Unfolding the full potential of h-index for bibliographic ranking,2
2008,2008_24_9,"Some Experience with Digital Publishing, Open Access Repository, Research Impact and Quality",2
2008,2008_24_10,Frozen footprints,2
2008,2008_25_1,"The h-index, a publication citation measurement",2
2008,2008_25_2,Learnometrics: Metrics for Learning Objects (Learnometrics: metrieken voor leerobjecten),2
2008,2008_25_3,Decomposition of terminology graphs for domain knowledge acquisition,1
2008,2008_25_4,Visualizing & exploring networks using semantic substrates,2
2008,2008_25_5,Welcome to the Journal of Optometry,2
2008,2008_25_6,Reaching the Problems that Traditional OR/MS Methods Cannot Reach,4
2008,2008_25_7,A Measure to Characterize the Impact of Sets of Scientific Papers,2
2008,2008_25_8,"Quantitative analysis of indexed publications on seventeen model organisms in nine countries, from 1974 to 2006",2
2008,2008_26_1,Evaluating the quality of radiology research: what are the rules of the game?,3
2008,2008_26_2,Quelques Defis Des Indicateurs Scientometriques:-déminage-des données; mesure des flux de connaissance; questions de diversité,3
2008,2008_26_3,?? H ??? OA ?? BMC Bioinformatics ????? Bioinformatics ?????,3
2008,2008_26_4,????? H ??????????,3
2008,2008_26_5,"Produção científica na Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto-USP: aplicação do índice de Hirsch",0
2008,2008_26_6,Špecifiká a výzvy sú?asnej slovenskej ornitológie,2
2008,2008_26_7,"Repérage de citations, classification des styles de discours et identification des constituants citationnels en écrits journalistiques",2
2008,2008_26_8,Optimal application-oriented resource brokering in a high performance computing grid,2
2008,2008_27_1,H-index ????????????: ?????????,2
2008,2008_27_2,Eigenfactor: a recent opportunity of measuring scientific journals,2
